FID,id,Route,Latitude,Longitude,SampleDateUTC,Year,Month,Day,Time_24hr,taxon_name,family,genus,species,taxon_group,caab_code,taxon_start_date,taxon_per_m3,phyto_comments,acknowledgements,first_occurrence,parent_taxon_name,training,comments,geom
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2581,35005495,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,23333.3,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2580,35005494,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,6666.7,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257f,35005493,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Pseudosolenia calcar-avis,Rhizosoleniaceae,Pseudosolenia,calcar-avis,Centric diatom,53105000,,3333.3,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257e,35005492,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,30000,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257d,35005491,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,,6666.7,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257c,35005490,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257b,35005489,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,23333.3,,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-257a,35005499,CAGL,-19.6125,148.1939,2021-02-06T11:54:51Z,2021,2,6,11:54:51,Pyrophacus spp.,Pyrophacaceae,Pyrophacus,spp.,Dinoflagellate,52031900,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.1939 -19.61254)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2579,35005585,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,23333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2578,35005596,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Unid dinoflagellate 10 - 30 µm,,,,Dinoflagellate,,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2577,35005595,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2576,35005594,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2575,35005593,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Tripos furca,Ceratiaceae,Tripos,furca,Dinoflagellate,52030022,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2574,35005592,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,30000,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2573,35005591,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Thalassiothrix cf. spp.,Thalassionemataceae,Thalassiothrix,cf. spp.,Pennate diatom,,,6666.7,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2572,35005590,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,6666.7,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2571,35005589,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2570,35005588,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Dactyliosolen spp.,Rhizosoleniaceae,Dactyliosolen,spp.,Centric diatom,53105902,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256f,35005587,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256e,35005586,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Climacodium frauenfeldianum,Hemiaulaceae,Climacodium,frauenfeldianum,Centric diatom,53080005,,3333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256d,35005597,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256c,35005584,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,13333.3,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256b,35005500,CAGL,-19.7586,148.5111,2021-02-06T13:35:08Z,2021,2,6,13:35:08,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,106667,,Rio Tinto Marine,,,,,POINT (148.51109 -19.75856)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-256a,35005606,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2569,35005607,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2568,35005608,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2567,35005609,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2566,35005598,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,10000,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2565,35005599,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2564,35005600,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,10000,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2563,35005601,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Navicula cf. 20-40 µm length,Naviculaceae,,,Pennate diatom,53255000,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2562,35005602,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2561,35005603,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Rhizosolenia spp.,Rhizosoleniaceae,Rhizosolenia,spp.,Centric diatom,53105900,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2560,35005604,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,6666.7,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255f,35005605,CAGL,-19.9251,148.8178,2021-02-06T15:15:25Z,2021,2,6,15:15:25,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (148.81778 -19.92509)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255e,35005694,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255d,35005695,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Tripos carriensis,Ceratiaceae,Tripos,carriensis,Dinoflagellate,52030009,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255c,35005696,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255b,35005610,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-255a,35005611,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2559,35005612,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Climacodium frauenfeldianum,Hemiaulaceae,Climacodium,frauenfeldianum,Centric diatom,53080005,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2558,35005697,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Tripos macroceros,Ceratiaceae,Tripos,macroceros,Dinoflagellate,52030038,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2557,35005613,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Pleurosigma spp. < 150 µm,Pleurosigmataceae,Pleurosigma,spp.,Pennate diatom,53256900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2556,35005614,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Rhizosolenia setigera group,Rhizosoleniaceae,Rhizosolenia,cf. setigera,Centric diatom,53105022,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2555,35005692,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2554,35005693,CAGL,-20.0911,149.1251,2021-02-06T16:55:42Z,2021,2,6,16:55:42,Tripos spp.,Ceratiaceae,Tripos,spp.,Dinoflagellate,52030900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.12512 -20.09109)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2553,35005698,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2552,35005699,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,3333.3,,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2551,35005700,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Nematocysts,,,,Other,99000015,,3333.3,,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2550,35005701,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3333.3,,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254f,35005702,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254e,35005703,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254d,35005704,CAGL,-20.3436,149.3558,2021-02-06T18:36:00Z,2021,2,6,18:36:00,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.35584 -20.34358)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254c,35005706,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Nitzschia cf. bicapitata,Bacillariaceae,Nitzschia,cf. bicapitata,Pennate diatom,53270070,,6666.7,,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254b,35005707,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,13333.3,,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-254a,35005712,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Tripos muelleri type,Ceratiaceae,Tripos,muelleri type,Dinoflagellate,52030900,5/17/2011,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,6/22/2011,Tripos spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2549,35005711,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2548,35005710,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2547,35005709,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Climacodium frauenfeldianum,Hemiaulaceae,Climacodium,frauenfeldianum,Centric diatom,53080005,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2546,35005708,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,3333.3,,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2545,35005705,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,10000,,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2544,35005713,CAGL,-20.6007,149.5829,2021-02-06T20:16:17Z,2021,2,6,20:16:17,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (149.58293 -20.60073)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2543,35005719,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Tripos spp.,Ceratiaceae,Tripos,spp.,Dinoflagellate,52030900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2542,35005718,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Tripos muelleri,Ceratiaceae,Tripos,muelleri,Dinoflagellate,52030055,,3333.3,,Rio Tinto Marine,,,,,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2541,35005717,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2540,35005716,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Tripos macroceros type,Ceratiaceae,Tripos,macroceros type,Dinoflagellate,,,6666.7,,Rio Tinto Marine,,,,,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253f,35005715,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,3333.3,,Rio Tinto Marine,,,,,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253e,35005714,CAGL,-20.8576,149.8108,2021-02-06T21:56:34Z,2021,2,6,21:56:34,Thalassiosira spp. 10-20 µm,Thalassiosiraceae,Thalassiosira,spp.,Centric diatom,99530009,9/29/2008,3333.3,,Rio Tinto Marine,7/30/2009,Thalassiosira spp.,Internal training Pru Bonhma and Gustaaf Hallegraeff,Valid in SOCPR since 2008-10-01 and AusCPR since 2011-05-17,POINT (149.81078 -20.85758)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253d,35005808,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Tripos macroceros,Ceratiaceae,Tripos,macroceros,Dinoflagellate,52030038,,666.7,*Noted as present in the zoop count*,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253c,35005721,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Chaetoceros (Hyalochaete),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110902,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253b,35005722,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Chaetoceros (Phaeoceros),Chaetocerotaceae,Chaetoceros,spp.,Centric diatom,53110903,,13333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-253a,35005801,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Cyanobacteria coccoid chain,,,,Cyanobacteria,,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2539,35005802,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Cylindrotheca closterium,Fragilariaceae,Cylindrotheca,closterium,Pennate diatom,53270002,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2538,35005803,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Nitzschia cf. bicapitata,Bacillariaceae,Nitzschia,cf. bicapitata,Pennate diatom,53270070,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2537,35005804,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Proboscia spp.,Rhizosoleniaceae,Proboscia,spp.,Centric diatom,53105903,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2536,35005805,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Trichodesmium spp.,Phormidiaceae,Trichodesmium,spp.,Cyanobacteria,70015900,,33333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2535,35005806,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Tripos massiliensis,Ceratiaceae,Tripos,massiliensis,Dinoflagellate,52030060,,3333.3,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2534,35005807,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Tripos trichoceros,Ceratiaceae,Tripos,trichoceros,Dinoflagellate,52030054,,6666.7,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
soop_auscpr_phyto_flat_map.fid-5f90ce42_17d8bd45142_-2533,35005720,CAGL,-21.1141,150.0394,2021-02-06T23:36:51Z,2021,2,6,23:36:51,Bacteriastrum spp.,Chaetocerotaceae,Bacteriastrum,spp.,Centric diatom,53110900,,6666.7,,Rio Tinto Marine,,,,,POINT (150.03941 -21.11413)
